,brightness
69569,146.570634
69570,161.4480131
69571,127.4853074
69572,80.81918724
69573,163.2978717
69574,119.5006109
69575,110.6376993
69576,0
69577,97.96428112
69578,150.7418017
69579,132.0470679
69580,0
69581,201.6721644
69582,0
69583,140.7941422
69584,100.8472222
69585,181.5473573
69586,0
69587,144.7753344
69588,143.8545203
69589,0
69590,85.39149306
69591,0
69592,144.791088
69593,139.1514275
69594,107.0028292
69595,105.5022184
69596,156.1259002
69597,0
69598,110.975823
69599,120.5908886
69600,0
69601,129.0443673
69602,147.2254051
69603,100.9454733
69604,172.5877701
69605,152.6658308
69606,97.91010802
69607,137.8721065
69608,110.8533308
69609,124.2825682
69610,0
69611,177.6115612
69612,110.9464056
69613,89.40621785
69614,122.7868763
69615,118.6736754
69616,73.93499228
69617,110.5274884
69618,111.868152
69619,101.9614519
69620,157.154546
69621,0
69622,0
69623,95.19814172
69624,156.9038387
69625,106.0623714
69626,172.6789802
69627,114.4013953
69628,129.1544817
69629,145.3866705
69630,111.1990419
69631,123.3102816
69632,94.47961677
69633,92.9068287
69634,143.3438143
69635,0
69636,82.99019419
69637,204.7622814
69638,162.4800669
69639,116.9425154
69640,146.6102431
69641,0
69642,112.2805748
69643,0
69644,165.4790702
69645,92.32336677
69646,132.3011188
69647,138.6773084
69648,0
69649,146.0743956
69650,158.5427919
69651,106.5407986
69652,122.7022569
69653,160.8532665
69654,132.9311986
69655,115.6901042
69656,0
69657,0
69658,123.6117541
69659,110.7501286
69660,150.8273855
69661,133.1597544
69662,103.2431199
69663,119.3461934
69664,108.0682549
69665,191.9955954
69666,132.0983475
69667,139.6098894
69668,0
69669,101.9201389
69670,117.9847287
69671,0
69672,95.8510481
69673,0
69674,170.8607896
69675,78.68624614
69676,104.6253858
69677,165.4910301
69678,100.626061
69679,0
69680,131.0566165
69681,132.4013632
69682,124.5087449
69683,112.9848573
69684,86.44923483
69685,124.9626093
69686,92.18663194
69687,187.2640496
69688,96.83683771
69689,161.0239198
69690,103.2556906
69691,174.3879244
69692,112.5160108
69693,184.2141525
69694,148.8616255
69695,107.1401427
69696,123.806713
69697,0
69698,174.5294817
69699,144.1183771
69700,108.9070538
69701,127.4693609
69702,56.97292953
69703,139.7978395
69704,166.0837834
69705,0
69706,129.4258616
69707,112.0226337
69708,119.638278
69709,151.0511831
69710,163.9999678
69711,92.10355581
69712,144.501929
69713,131.6848958
69714,148.8764146
69715,121.3853845
69716,128.8284465
69717,106.6744149
69718,122.5474537
69719,112.1019805
69720,145.5724023
69721,0
69722,0
69723,126.2572338
69724,82.81796553
69725,92.7729231
69726,142.1283436
69727,112.5705054
69728,201.9467271
69729,162.1805877
69730,141.7653999
69731,121.9823817
69732,105.4054462
69733,176.9039673
69734,86.09760802
69735,114.8572531
69736,168.6697852
69737,0
69738,163.4137088
69739,131.2156636
69740,70.5944573
69741,136.9498457
69742,166.9867541
69743,0
69744,78.32278807
69745,125.9858539
69746,104.4072467
69747,99.51694316
69748,109.2329925
69749,114.119213
69750,0
69751,80.89390432
69752,100.3841628
69753,104.4057356
69754,134.1202418
69755,146.2532793
69756,92.32802855
69757,123.979874
69758,182.2610597
69759,95.57616384
69760,141.2916024
69761,130.7083976
69762,129.2051505
69763,98.95216049
69764,177.8923933
69765,152.3654514
69766,182.5602173
69767,96.76687886
69768,125.575553
69769,62.05478395
69770,95.79411008
69771,130.3169046
69772,138.0243056
69773,88.08465149
69774,0
69775,133.4018454
69776,0
69777,111.9947595
69778,121.511124
69779,153.1757009
69780,115.2709298
69781,149.8371914
69782,118.2620242
69783,0
69784,126.0326325
69785,0
69786,115.424865
69787,0
69788,155.9561793
69789,115.6570216
69790,113.867284
69791,127.4382073
69792,110.8889853
69793,173.7931456
69794,102.131205
69795,115.2123843
69796,92.56471836
69797,133.4215535
69798,126.8796618
69799,0
69800,99.2495499
69801,160.1294367
69802,0
69803,163.10317
69804,0
69805,158.3147505
69806,122.3136574
69807,138.7968107
69808,186.4996142
69809,110.8043017
69810,107.6506559
69811,67.02170139
69812,0
69813,82.28649048
69814,0
69815,104.1554784
69816,107.1585327
69817,122.7966499
69818,169.7634388
69819,92.29140947
69820,108.218332
69821,88.30050797
69822,118.6440972
69823,177.2246656
69824,185.0161394
69825,134.3248135
69826,86.6255144
69827,112.4120049
69828,82.891268
69829,151.0271669
69830,176.9301055
69831,143.0562629
69832,137.4470165
69833,130.5485147
69834,0
69835,130.4702932
69836,132.4268583
69837,121.9308771
69838,130.9816422
69839,130.2509002
69840,132.240162
69841,88.55680941
69842,146.7723765
69843,115.6885288
69844,0
69845,130.0369727
69846,138.8934864
69847,123.7504823
69848,132.6762796
69849,160.5439815
69850,154.2455311
69851,144.1790445
69852,74.70473251
69853,116.1301119
69854,0
69855,108.5954218
69856,147.2962641
69857,141.3653228
69858,133.0503472
69859,132.2113555
69860,156.1656379
69861,121.4861754
69862,174.698624
69863,110.5742348
69864,176.0949074
69865,92.10580633
69866,105.4182099
69867,144.3483796
69868,164.1472479
69869,128.0203832
69870,145.514982
69871,0
69872,95.96084105
69873,165.469811
69874,91.8440072
69875,97.1722608
69876,116.2549511
69877,121.8872492
69878,0
69879,148.0501543
69880,119.0276813
69881,111.9296553
69882,116.8162294
69883,160.0792181
69884,166.0099023
69885,121.3658693
69886,145.9653099
69887,162.3056199
69888,69.5697981
69889,123.2666538
69890,0
69891,98.37811801
69892,124.5310249
69893,95.71781764
69894,103.8141718
69895,0
69896,107.3256173
69897,85.68074846
69898,111.4969136
69899,140.6348701
69900,135.1775334
69901,0
69902,109.1974987
69903,96.72241512
69904,178.7377829
69905,129.6792695
69906,83.85921425
69907,134.8384131
69908,175.5660044
69909,94.08134002
69910,133.6565715
69911,0
69912,135.7313529
69913,74.37088477
69914,197.5384516
69915,75.02092978
69916,131.0684799
69917,112.2280093
69918,110.1563786
69919,87.0465535
69920,154.5658436
69921,159.9536394
69922,0
69923,118.5071695
69924,63.85689943
69925,129.1563786
69926,0
69927,164.3277392
69928,162.2395833
69929,0
69930,0
69931,97.74655993
69932,120.810796
69933,151.7681006
69934,96.82066615
69935,159.6557034
69936,119.9976209
69937,129.4513889
69938,101.5914673
69939,165.5863555
69940,131.6214635
69941,106.6864069
69942,0
69943,107.1389853
69944,0
69945,101.733732
69946,89.05465535
69947,152.3660301
69948,110.3671875
69949,105.3329797
69950,112.0587706
69951,132.7144419
69952,109.1903292
69953,106.6759902
69954,109.797518
69955,90.33092207
69956,108.0874807
69957,178.2102623
69958,138.7931777
69959,121.4887796
69960,113.7390689
69961,137.5596386
69962,159.8914288
69963,111.8998521
69964,107.1490162
69965,168.1050669
69966,89.17062114
69967,83.11082176
69968,110.4518068
69969,81.71595293
69970,0
69971,125.1428112
69972,183.47174
69973,132.4074396
69974,130.6480517
69975,140.0157215
69976,152.6130723
69977,127.7166281
69978,0
69979,117.614519
69980,87.50877701
69981,0
69982,176.9512281
69983,159.8914288
69984,104.9402006
69985,0
69986,135.2654321
69987,165.1552533
69988,53.55050797
69989,140.7948817
69990,124.8124357
69991,95.11435828
69992,168.0831404
69993,141.7626672
69994,0
69995,129.0597029
69996,117.3600823
69997,114.1971772
69998,103.6433256
69999,165.4447659
70000,0
70001,122.9661458
70002,121.4840535
70003,180.7017104
70004,196.9319702
70005,0
70006,121.6931906
70007,85.65425669
70008,78.91917438
70009,0
70010,129.0584812
70011,122.9283372
70012,0
70013,125.0891525
70014,148.716821
70015,111.3201196
70016,111.4152842
70017,92.57365612
70018,148.4392683
70019,87.50263632
70020,94.78681199
70021,132.8434928
70022,89.85953575
70023,104.3807549
70024,81.5163966
70025,172.0535301
70026,116.0734311
70027,99.65769676
70028,155.9246078
70029,161.0633681
70030,112.2038002
70031,78.01019162
70032,155.0932034
70033,121.857446
70034,82.77732767
70035,100.0584491
70036,171.2736947
70037,75.17563657
70038,94.57365612
70039,98.34889403
70040,113.9558578
70041,174.5347865
70042,103.7591307
70043,116.4394612
70044,165.5072659
70045,145.0437886
70046,101.6271862
70047,156.2244406
70048,0
70049,155.843107
70050,138.6251286
70051,0
70052,140.9003665
70053,137.0617284
70054,79.77012603
70055,0
70056,197.3184156
70057,138.9485275
70058,111.6021091
70059,164.5012539
70060,125.1739969
70061,134.4421939
70062,171.964892
70063,136.271412
70064,118.2379758
70065,132.9675604
70066,77.86792695
70067,78.81057099
70068,180.3292181
70069,140.1353524
70070,0
70071,133.4449588
70072,79.31195345
70073,132.0693801
70074,101.1098894
70075,123.7909915
70076,92.82462063
70077,109.2006173
70078,95.87040252
70079,116.5703447
70080,122.6322338
70081,98.44502315
70082,124.3200874
70083,115.334555
70084,186.012635
70085,153.54067
70086,168.8521734
70087,127.6704282
70088,0
70089,112.1120756
70090,122.6058385
70091,166.3694702
70092,134.7596772
70093,125.6581469
70094,136.4853074
70095,172.5443351
70096,0
70097,89.59966564
70098,144.1933835
70099,95.08256173
70100,142.1902328
70101,151.4094329
70102,136.6858925
70103,193.3306649
70104,137.3397634
70105,142.5369727
70106,0
70107,0
70108,93.85934285
70109,92.71270576
70110,0
70111,175.9807099
70112,90.60464892
70113,169.5386767
70114,153.9410365
70115,144.5984439
70116,157.3076775
70117,115.7917631
70118,92.13911394
70119,109.1522312
70120,160.5327289
70121,167.0327289
70122,122.3735854
70123,173.3460648
70124,88.64200746
70125,164.8060378
70126,113.4087577
70127,105.9745049
70128,0
70129,100.4855646
70130,0
70131,0
70132,104.6090213
70133,171.1197917
70134,104.4873328
70135,144.306295
70136,109.5964828
70137,111.9730903
70138,153.6508809
70139,206.5627894
70140,165.790445
70141,108.2956533
70142,169.1102752
70143,111.3430427
70144,160.0126993
70145,148.2596451
70146,142.0802148
70147,135.4356031
70148,145.0631109
70149,74.88377701
70150,104.2114198
70151,74.58317258
70152,87.72540509
70153,175.9805813
70154,73.5389982
70155,91.18106996
70156,163.6540316
70157,131.3333333
70158,125.9294303
70159,127.0041474
70160,196.5977366
70161,140.8847737
70162,124.2460455
70163,0
70164,132.7083012
70165,189.5021541
70166,0
70167,123.708912
70168,166.7449203
70169,157.1599794
70170,72.65969007
70171,156.7766847
70172,116.8697274
70173,78.29710005
70174,127.7507716
70175,171.1991705
70176,132.0295139
70177,139.0824974
70178,117.6756687
70179,0
70180,87.31034594
70181,117.6052919
70182,177.3452289
70183,147.4584298
70184,148.2701903
70185,98.61554784
70186,0
70187,0
70188,171.7360468
70189,123.5603459
70190,148.677437
70191,142.7409658
70192,0
70193,168.7957176
70194,103.2563336
70195,0
70196,117.1387924
70197,110.677662
70198,104.1180556
70199,0
70200,177.2377829
70201,115.5422454
70202,111.1540316
70203,161.1298868
70204,72.90859697
70205,99.46707819
70206,224.4596515
70207,119.4477881
70208,141.8521091
70209,92.20990869
70210,110.4659208
70211,156.5081983
70212,161.0205118
70213,92.27671682
70214,142.766911
70215,89.71727109
70216,127.1732253
70217,146.8515625
70218,108.2320602
70219,77.25411523
70220,0
70221,90.56140689
70222,149.2127701
70223,160.5904064
70224,117.8753215
70225,0
70226,146.6023663
70227,175.8417245
70228,162.7170782
70229,122.2151813
70230,137.1129758
70231,106.1619406
70232,121.538323
70233,81.9215535
70234,117.7737269
70235,129.7779707
70236,135.4128408
70237,78.71878215
70238,0
70239,105.4214249
70240,82.6016911
70241,163.3397634
70242,82.34121013
70243,92.33024691
70244,155.3054591
70245,112.3414352
70246,73.16242284
70247,136.5371013
70248,189.8555813
70249,157.7120306
70250,0
70251,146.8267747
70252,120.9370177
70253,129.2584555
70254,124.8308256
70255,124.6929977
70256,0
70257,105.7508038
70258,90.94241898
70259,92.16261574
70260,100.026106
70261,145.1241962
70262,167.4157986
70263,146.7849151
70264,170.3943866
70265,103.180427
70266,0
70267,135.4706147
70268,119.0965149
70269,129.8554848
70270,124.343107
70271,126.1910687
70272,136.0784787
70273,137.8865419
70274,116.157311
70275,122.6028164
70276,166.6405607
70277,156.7128344
70278,0
70279,114.5873843
70280,102.9854681
70281,103.7527971
70282,100.8914609
70283,159.3949974
70284,168.1756687
70285,125.6611047
70286,164.8252958
70287,79.24511317
70288,108.1887539
70289,171.2364005
70290,130.207401
70291,105.4902585
70292,127.9375965
70293,100.6175412
70294,79.05652006
70295,116.4411008
70296,0
70297,100.4385288
70298,120.2812822
70299,94.09776878
70300,142.4625772
70301,0
70302,104.0427919
70303,122.8907858
70304,0
70305,173.8402778
70306,162.4134838
70307,115.5103202
70308,185.6122042
70309,149.8963799
70310,155.4254758
70311,162.8881494
70312,173.109375
70313,165.0133745
70314,129.5174254
70315,146.7267876
70316,109.2367863
70317,204.3538773
70318,152.9925733
70319,148.5669689
70320,0
70321,112.4695538
70322,87.69126157
70323,0
70324,115.2051505
70325,121.129501
70326,94.95100309
70327,81.24115869
70328,147.4682999
70329,189.2828897
70330,120.8051055
70331,194.2939815
70332,112.8100887
70333,145.5850694
70334,102.3408243
70335,81.40309928
70336,131.9381109
70337,85.71511703
70338,92.86342593
70339,113.755144
70340,152.3309542
70341,175.7946245
70342,163.061214
70343,145.1739969
70344,120.948206
70345,156.9318416
70346,97.82645319
70347,138.0152392
70348,117.7987076
70349,160.6424897
70350,104.398116
70351,93.58310828
70352,135.1866319
70353,105.5984439
70354,165.0426633
70355,110.6243248
70356,82.94190458
70357,102.5637539
70358,173.4416795
70359,84.88692773
70360,0
70361,116.1573753
70362,131.8686664
70363,63.51411394
70364,162.1870499
70365,174.2504823
70366,174.0326646
70367,0
70368,0
70369,114.3884066
70370,99.26948302
70371,104.791956
70372,0
70373,141.5812757
70374,156.541731
70375,140.686214
70376,144.2984504
70377,109.4099151
70378,119.8789223
70379,126.4912551
70380,158.2915059
70381,154.6288259
70382,125.2753022
70383,149.2052791
70384,128.5020255
70385,0
70386,132.2958462
70387,78.30298354
70388,102.5857124
70389,114.1630015
70390,144.053948
70391,126.9466307
70392,0
70393,169.419946
70394,86.92798354
70395,102.8417245
70396,148.1849601
70397,98.69380144
70398,117.2647891
70399,157.5839763
70400,167.863233
70401,106.3628151
70402,159.3830376
70403,0
70404,148.7194895
70405,80.3127572
70406,103.9051569
70407,132.7066294
70408,119.4244792
70409,0
70410,68.30134388
70411,138.6510417
70412,158.6495628
70413,94.62178498
70414,115.7121592
70415,144.405832
70416,123.5549447
70417,126.2906057
70418,83.41727752
70419,95.12930813
70420,118.8539738
70421,159.0918531
70422,134.7295525
70423,83.20608282
70424,142.8562886
70425,90.78401492
70426,71.65229552
70427,108.0854874
70428,143.5890561
70429,183.0781572
70430,115.819573
70431,123.0850373
70432,131.128858
70433,104.0622749
70434,147.5199974
70435,0
70436,134.3108282
70437,118.7807034
70438,0
70439,92.11937371
70440,139.9530928
70441,119.639339
70442,99.93984697
70443,128.785526
70444,116.0057227
70445,181.6364776
70446,127.10317
70447,168.0138889
70448,157.0210905
70449,171.7293917
70450,108.1972737
70451,148.2350502
70452,89.74424511
70453,133.0671618
70454,127.0938786
70455,118.8465471
70456,135.7721193
70457,136.0609246
70458,93.24083719
70459,165.8932935
70460,115.4569509
70461,135.2112912
70462,0
70463,141.9292695
70464,120.9840856
70465,95.9533179
70466,110.2479102
70467,128.9597801
70468,169.6339699
70469,84.49012989
70470,174.517554
70471,130.5940715
70472,86.61995242
70473,120.5152713
70474,117.31549
70475,90.2888696
70476,117.5679012
70477,0
70478,125.5026363
70479,124.6637088
70480,172.2172711
70481,144.892554
70482,136.3161008
70483,132.2050219
70484,92.24440586
70485,143.9374357
70486,127.4329347
70487,161.8674769
70488,0
70489,174.0500579
70490,148.6963735
70491,114.5086163
70492,138.2428948
70493,119.6712963
70494,0
70495,117.1247106
70496,97.24453447
70497,105.7746914
70498,132.5817258
70499,0
70500,133.4018776
70501,153.1771155
70502,129.0258166
70503,171.2264982
70504,84.80189043
70505,98.90747171
70506,141.4650527
70507,89.68521734
70508,125.1661844
70509,112.6183449
70510,120.1240355
70511,89.8983732
70512,154.8533951
70513,173.7503858
70514,70.76048097
70515,204.1000193
70516,120.8972801
70517,85.71183771
70518,142.9416152
70519,127.6457369
70520,0
70521,110.8868313
70522,123.2853652
70523,92.60230195
70524,112.6608153
70525,105.0634967
70526,164.658597
70527,155.2873585
70528,100.3768326
70529,83.27256944
70530,81.0864519
70531,105.1458333
70532,166.1000836
70533,0
70534,185.33732
70535,136.8328511
70536,139.1331983
70537,185.7554334
70538,174.4480453
70539,154.8779578
70540,138.5095808
70541,92.05307999
70542,162.5304462
70543,142.9718364
70544,125.1314622
70545,132.9913516
70546,0
70547,0
70548,112.9115869
70549,123.8985018
70550,73.20524691
70551,0
70552,134.6700103
70553,201.0444316
70554,180.5573238
70555,120.9118441
70556,106.6867927
70557,205.7186535
70558,122.6074781
70559,101.904546
70560,188.9504565
70561,93.10902135
70562,148.8785044
70563,113.4758552
70564,147.7728909
70565,142.2757523
70566,144.8393133
70567,161.4007845
70568,37.51388889
70569,181.5651363
70570,150.4147698
70571,91.30770962
70572,169.2309671
70573,161.0867413
70574,69.14618699
70575,95.19704861
70576,129.7198431
70577,0
70578,132.1079925
70579,120.6698174
70580,140.0669046
70581,144.8133038
70582,141.958044
70583,88.26662166
70584,97.62107767
70585,112.5934606
70586,87.0078768
70587,167.8637153
70588,141.5292245
70589,127.8741962
70590,0
70591,121.7195859
70592,123.2262088
70593,103.6601402
70594,166.58732
70595,99.94325489
70596,127.2841435
70597,175.9896155
70598,112.0096772
70599,71.97405478
70600,96.32317387
70601,79.69184028
70602,0
70603,91.73038837
70604,91.44331919
70605,150.1345165
70606,79.3053305
70607,147.3688593
70608,101.8172582
70609,56.4848894
70610,109.6823881
70611,91.78813014
70612,128.0447209
70613,182.9196245
70614,83.14499743
70615,102.1403678
70616,113.4720293
70617,0
70618,97.23559671
70619,114.9830247
70620,162.0526299
70621,120.9545718
70622,183.5503794
70623,105.6135867
70624,101.8757073
70625,0
70626,0
70627,94.68203447
70628,121.5722415
70629,111.4375965
70630,153.1003729
70631,153.1204347
70632,212.1034272
70633,124.4631237
70634,78.53507587
70635,83.30542695
70636,152.7075617
70637,87.38477366
70638,172.8478009
70639,188.5183256
70640,94.36689815
70641,75.61326517
70642,104.6859889
70643,73.13972479
70644,105.8443287
70645,118.6756687
70646,161.4755337
70647,125.6906507
70648,112.9531572
70649,68.71598508
70650,82.16702032
70651,134.4887796
70652,126.6077996
70653,126.3518519
70654,0
70655,165.3044624
70656,128.8432677
70657,118.9082433
70658,157.9532858
70659,150.3046875
70660,167.058867
70661,143.5530157
70662,90.24771734
70663,184.8378665
70664,82.69611626
70665,186.1857639
70666,143.0734311
70667,124.7759452
70668,89.47247942
70669,149.0350437
70670,104.8833591
70671,147.7046361
70672,70.03542953
70673,91.87030607
70674,0
70675,172.3554205
70676,0
70677,162.9254115
70678,142.6496592
70679,131.5543338
70680,147.2337641
70681,137.1990098
70682,159.803305
70683,138.3292181
70684,107.4028099
70685,121.5271026
70686,0
70687,178.2701582
70688,98.27935314
70689,152.0958076
70690,90.77494856
70691,125.8978909
70692,158.4723508
70693,0
70694,108.9096901
70695,130.9619342
70696,87.92849794
70697,146.2288452
70698,109.1559928
70699,94.26925797
70700,139.3183513
70701,101.9875257
70702,93.94065072
70703,132.258777
70704,133.5456533
70705,100.5438529
70706,92.91338735
70707,160.7682292
70708,85.60921425
70709,162.8942901
70710,96.45695087
70711,97.55944573
70712,127.0263953
70713,121.6645448
70714,70.09555041
70715,65.51790766
70716,125.8128215
70717,101.8586998
70718,133.2786137
70719,108.5686407
70720,151.906893
70721,134.5476466
70722,133.3259066
70723,155.5612783
70724,84.41621656
70725,113.4596193
70726,0
70727,90.62477495
70728,145.4919946
70729,0
70730,149.2469779
70731,105.2042824
70732,0
70733,142.0244342
70734,99.56507202
70735,0
70736,181.3159722
70737,85.80459105
70738,120.5850694
70739,137.9922197
70740,0
70741,197.448624
70742,149.7047968
70743,162.8653228
70744,0
70745,112.7389725
70746,153.0498007
70747,104.5652328
70748,119.79067
70749,112.020769
70750,177.7111626
70751,95.58683771
70752,97.82259516
70753,73.6091821
70754,152.6867284
70755,130.851466
70756,80.54777521
70757,0
70758,103.5963863
70759,110.5353331
70760,129.5241448
70761,0
70762,175.2498071
70763,123.1384066
70764,115.8491512
70765,117.8982446
70766,109.5798933
70767,133.6689172
70768,153.1741577
70769,114.2758488
70770,175.2293917
70771,91.26726466
70772,92.05433385
70773,168.5056906
70774,171.6446116
70775,158.0134709
70776,139.4170846
70777,105.8299897
70778,0
70779,90.78571888
70780,168.9821566
70781,136.6445152
70782,101.253633
70783,150.4458912
70784,161.2253408
70785,100.9130658
70786,90.18341692
70787,84.52121914
70788,103.5476466
70789,161.7244406
70790,143.2431842
70791,91.28465792
70792,0
70793,141.8067773
70794,108.0080376
70795,84.10191615
70796,151.0656829
70797,167.0525013
70798,66.37101337
70799,132.5504115
70800,151.7148598
70801,134.05951
70802,152.903903
70803,153.0318609
70804,87.93579604
70805,145.2663323
70806,152.3310828
70807,161.1931906
70808,175.1318801
70809,156.2597737
70810,197.2974216
70811,177.7787101
70812,94.29089506
70813,160.9990676
70814,105.820634
70815,90.9763696
70816,76.49707433
70817,94.6400463
70818,98.64355067
70819,112.0501543
70820,89.03359697
70821,164.2292953
70822,155.0787359
70823,119.9890689
70824,145.1942194
70825,105.5340792
70826,102.1703318
70827,67.40628215
70828,116.2771669
70829,119.898116
70830,143.0644933
70831,85.30905993
70832,119.4250257
70833,0
70834,113.4407472
70835,132.3644869
70836,145.5517297
70837,132.2113555
70838,148.20933
70839,132.2844007
70840,120.1881752
70841,91.89355067
70842,0
70843,141.3060057
70844,71.55809542
70845,0
70846,103.2009388
70847,165.2758488
70848,133.1542567
70849,0
70850,103.6506237
70851,129.6967914
70852,111.9122942
70853,36.93550669
70854,137.4518068
70855,133.2697081
70856,127.1307227
70857,149.2978717
70858,102.5600566
70859,0
70860,111.0163002
70861,180.5421168
70862,0
70863,121.469393
70864,141.25942
70865,173.5428884
70866,143.9579797
70867,154.3096065
70868,145.2215471
70869,82.29825746
70870,99.54298483
70871,129.3415316
70872,159.055009
70873,69.26298868
70874,133.6046489
70875,111.2424447
70876,95.20479681
70877,0
70878,139.3222094
70879,97.87268519
70880,101.2113876
70881,122.5110918
70882,131.8059092
70883,150.34674
70884,0
70885,169.6770512
70886,79.19778807
70887,0
70888,0
70889,80.22527649
70890,103.1708783
70891,125.5411523
70892,148.540027
70893,102.857446
70894,123.0042438
70895,96.23308899
70896,58.429366
70897,73.05822402
70898,125.201196
70899,134.9971065
70900,171.6496914
70901,110.5575489
70902,119.0942966
70903,101.9895512
70904,124.5108346
70905,112.5719522
70906,119.5535944
70907,174.9140625
70908,120.0307034
70909,173.6180877
70910,0
70911,176.9860468
70912,183.983314
70913,128.9929913
70914,174.5153678
70915,122.3351016
70916,109.2565908
70917,0
70918,146.8443287
70919,144.1814558
70920,63.65898277
70921,104.7906057
70922,132.0365869
70923,121.8064558
70924,89.59114583
70925,0
70926,142.4095936
70927,94.10792824
70928,110.4245756
70929,0
70930,101.6566358
70931,121.5202868
70932,125.4522569
70933,98.59088863
70934,101.2929527
70935,111.5232767
70936,120.0658115
70937,70.39853395
70938,112.6657986
70939,132.7892876
70940,127.2621528
70941,146.794946
70942,113.939429
70943,167.7068223
70944,137.4319059
70945,104.7075939
70946,97.48045267
70947,0
70948,154.1941229
70949,116.5477431
70950,111.5625643
70951,142.2830504
70952,134.5068158
70953,115.3242348
70954,168.4501029
70955,127.0928498
70956,173.8777328
70957,195.3773791
70958,86.83760931
70959,107.7724408
70960,0
70961,90.48296039
70962,135.1185378
70963,152.8220808
70964,100.0303819
70965,0
70966,120.3347801
70967,86.9773341
70968,156.7617027
70969,75.09519676
70970,123.8050733
70971,173.2556584
70972,116.8871206
70973,112.7482317
70974,50.25758745
70975,0
70976,104.9203961
70977,0
70978,145.8280285
70979,83.7034465
70980,156.8298611
70981,164.3869599
70982,101.6006301
70983,132.9225823
70984,81.10824974
70985,110.7635031
70986,146.6383102
70987,151.043017
70988,0
70989,170.6004694
70990,0
70991,140.1329411
70992,171.9859504
70993,165.6762153
70994,127.0013503
70995,67.52758488
70996,81.0552662
70997,95.25295782
70998,141.3275463
70999,138.353588
71000,129.7055041
71001,88.37882587
71002,145.3602109
71003,111.5873843
71004,113.2824396
71005,137.1650913
71006,0
71007,0
71008,174.3290252
71009,151.9777842
71010,150.4553755
71011,103.0874807
71012,96.07201646
71013,203.2793853
71014,127.6486947
71015,102.3846129
71016,85.08494084
71017,120.522473
71018,109.10317
71019,76.86336163
71020,103.4087577
71021,113.7167567
71022,127.870081
71023,113.785108
71024,156.7411265
71025,86.9460841
71026,151.9588799
71027,0
71028,131.3612719
71029,148.1693673
71030,148.0097737
71031,134.4268904
71032,124.0409594
71033,113.359375
71034,98.05719522
71035,81.27793853
71036,103.5491255
71037,135.6824203
71038,78.26546425
71039,0
71040,158.6466692
71041,171.8156829
71042,72.98357124
71043,126.2479102
71044,142.4357317
71045,122.4746656
71046,109.7685507
71047,143.1775656
71048,99.6869213
71049,139.1624228
71050,200.7353074
71051,56.55349794
71052,97.94418724
71053,84.21990741
71054,116.9280157
71055,122.4210712
71056,121.5987976
71057,0
71058,174.7552083
71059,73.81024949
71060,0
71061,157.4632845
71062,94.1488876
71063,0
71064,80.42576517
71065,101.1186343
71066,95.96000514
71067,124.211259
71068,125.2847865
71069,139.590535
71070,123.5212513
71071,144.245724
71072,198.1670203
71073,138.9617734
71074,116.4308771
71075,163.8893068
71076,140.5235661
71077,195.1779835
71078,137.0633038
71079,113.4910944
71080,90.39213606
71081,100.1362847
71082,0
71083,168.5364583
71084,115.167599
71085,110.0886703
71086,156.8130787
71087,149.2376222
71088,0
71089,197.0402842
71090,0
71091,171.8550347
71092,134.9837963
71093,82.21666024
71094,79.93293467
71095,99.60153035
71096,177.8834234
71097,66.12882587
71098,100.724537
71099,196.5492863
71100,70.16608796
71101,0
71102,143.3715278
71103,103.8088992
71104,127.717046
71105,123.3501479
71106,120.6576646
71107,129.8559992
71108,110.3946116
71109,135.5956469
71110,107.1516204
71111,106.8965406
71112,109.2869727
71113,180.7728588
71114,141.2530543
71115,213.4308449
71116,105.5473573
71117,107.2070473
71118,83.50125386
71119,116.3615934
71120,127.476466
71121,145.5309928
71122,143.5737847
71123,141.8796939
71124,107.2316744
71125,142.1272827
71126,100.3596965
71127,133.5811793
71128,111.6668917
71129,119.3214378
71130,83.9920589
71131,102.2900913
71132,117.7001029
71133,173.6135224
71134,116.5883488
71135,174.8078704
71136,124.0915316
71137,0
71138,128.0451389
71139,84.97154707
71140,52.64637989
71141,136.8075167
71142,104.4757266
71143,150.3234954
71144,129.5062371
71145,168.6271862
71146,143.5923675
71147,155.6440008
71148,126.1175412
71149,0
71150,119.909883
71151,146.6106932
71152,177.1856031
71153,72.30893133
71154,124.8467078
71155,0
71156,77.83256173
71157,99.08368699
71158,148.3901749
71159,149.9769162
71160,111.7035751
71161,158.9758552
71162,179.3391204
71163,178.3402456
71164,128.5133423
71165,126.6908436
71166,131.8873778
71167,97.23836163
71168,103.1552855
71169,0
71170,171.6644483
71171,192.3218879
71172,99.70778678
71173,122.3004758
71174,78.06793338
71175,203.3057163
71176,114.374582
71177,159.4485597
71178,148.5913387
71179,177.1647055
71180,123.3997557
71181,109.88741
71182,119.4204604
71183,0
71184,159.13442
71185,0
71186,151.4089506
71187,162.2916024
71188,111.2133488
71189,155.7433771
71190,140.9189815
71191,143.0644933
71192,105.8740676
71193,134.8290895
71194,107.2816037
71195,115.113008
71196,135.3384131
71197,152.661169
71198,143.119438
71199,127.8696631
71200,0
71201,14.64007845
71202,96.04218107
71203,132.0906636
71204,177.8877958
71205,0
71206,81.75173611
71207,170.2716049
71208,99.03497942
71209,155.4787166
71210,0
71211,97.73849023
71212,0
71213,144.1651556
71214,140.5590921
71215,0
