,price_by_model
60371,136.5409393
60372,112.6017151
60373,103.8587418
60374,121.2306442
60375,140.2724457
60376,102.2460098
60377,131.6237335
60378,101.0879898
60379,112.0178299
60380,165.6150055
60381,0
60382,142.6815338
60383,143.6585236
60384,141.104126
60385,136.9957428
60386,130.332901
60387,112.9057693
60388,132.3495026
60389,0
60390,120.8860245
60391,128.2227936
60392,112.8349609
60393,91.3959198
60394,146.7579193
60395,140.9540253
60396,122.173439
60397,121.6105881
60398,0
60399,146.7766418
60400,115.7117462
60401,93.7660141
60402,122.6169357
60403,100.7121811
60404,123.0350342
60405,0
60406,136.5692902
60407,180.0830841
60408,126.345665
60409,106.7032394
60410,0
60411,0
60412,0
60413,87.35518646
60414,142.6687775
60415,159.2336884
60416,116.5291519
60417,128.4355774
60418,98.50685883
60419,107.517807
60420,101.4961624
60421,137.3152313
60422,120.8525009
60423,121.0284348
60424,0
60425,132.7248993
60426,0
60427,113.9747696
60428,116.0251312
60429,100.5532913
60430,122.0230179
60431,116.1877823
60432,140.0267487
60433,119.5405273
60434,137.0780334
60435,138.9320831
60436,126.3600082
60437,111.6105728
60438,125.5462875
60439,132.6629486
60440,0
60441,104.5560455
60442,0
60443,151.417038
60444,125.2336197
60445,135.5659637
60446,134.8000183
60447,132.4608459
60448,100.0278244
60449,121.7741394
60450,144.4042969
60451,117.9074402
60452,111.5850067
60453,139.0651703
60454,133.1277924
60455,133.440506
60456,124.0055618
60457,131.5505219
60458,121.4704666
60459,139.9155731
60460,124.1572723
60461,143.9619141
60462,116.7302475
60463,135.7228088
60464,121.5074615
60465,123.811203
60466,137.4494019
60467,125.1924973
60468,136.1607513
60469,101.2863693
60470,139.4799652
60471,117.276947
60472,122.1077042
60473,117.0117722
60474,107.3460007
60475,135.1803894
60476,0
60477,0
60478,136.2134399
60479,129.2795258
60480,0
60481,0
60482,106.1491013
60483,113.4201736
60484,125.3107681
60485,121.9925308
60486,141.2609863
60487,126.106102
60488,126.306694
60489,136.7216034
60490,135.4338531
60491,142.8834686
60492,134.3814697
60493,135.7659607
60494,112.5914383
60495,0
60496,108.1520386
60497,130.2407074
60498,106.2705154
60499,129.9260864
60500,110.4292908
60501,110.3946609
60502,0
60503,137.3966064
60504,118.983345
60505,146.4466858
60506,122.551796
60507,134.6184845
60508,104.697197
60509,102.2185364
60510,0
60511,147.4456329
60512,142.150589
60513,130.2327728
60514,154.2777863
60515,0
60516,0
60517,101.3078537
60518,140.148819
60519,141.132309
60520,154.8918915
60521,0
60522,120.1305923
60523,124.5154037
60524,141.2573547
60525,109.4183121
60526,112.8922501
60527,119.8096542
60528,121.8256607
60529,141.2365265
60530,116.6107407
60531,107.5743408
60532,0
60533,120.5307922
60534,110.0193405
60535,138.8468475
60536,83.50190735
60537,142.8856201
60538,0
60539,127.4361267
60540,127.5371017
60541,116.5282211
60542,133.3486176
60543,120.5059891
60544,130.4543915
60545,152.7803802
60546,102.8275986
60547,138.7826996
60548,126.865242
60549,116.7173462
60550,116.9871902
60551,0
60552,126.1621552
60553,121.2612305
60554,118.6307831
60555,103.4031525
60556,119.8019104
60557,129.7014618
60558,89.31884766
60559,94.17992401
60560,112.1820831
60561,103.7954025
60562,121.5926666
60563,127.2220993
60564,142.5834198
60565,109.281311
60566,98.34061432
60567,123.7137222
60568,135.8217621
60569,124.6630173
60570,88.40099335
60571,0
60572,115.3333893
60573,124.4564285
60574,97.21177673
60575,116.1391678
60576,0
60577,122.6127243
60578,142.0349884
60579,125.0163193
60580,104.1977997
60581,107.8031235
60582,108.0554962
60583,0
60584,0
60585,121.062233
60586,110.8622971
60587,131.4547424
60588,132.0376434
60589,116.5363464
60590,0
60591,124.8293152
60592,138.8556366
60593,119.0270538
60594,115.2806244
60595,117.748848
60596,0
60597,101.8702469
60598,125.1449051
60599,120.6952286
60600,116.7959976
60601,0
60602,126.6897507
60603,123.5165024
60604,152.7751617
60605,115.0018311
60606,127.7342758
60607,127.9670639
60608,130.1127319
60609,128.8916779
60610,123.7298126
60611,120.6159286
60612,130.9812469
60613,125.2520752
60614,117.7395859
60615,134.1938171
60616,131.5735321
60617,132.1837006
60618,102.5742569
60619,115.7136459
60620,115.5115356
60621,119.43293
60622,132.1700897
60623,144.9481354
60624,109.1240387
60625,129.354187
60626,105.3445511
60627,110.9966125
60628,121.6519394
60629,134.6647797
60630,0
60631,117.1389694
60632,128.059967
60633,110.9659958
60634,125.9861298
60635,130.1437836
60636,138.5767365
60637,115.687233
60638,104.8091125
60639,129.2170868
60640,0
60641,119.7432938
60642,103.4663849
60643,128.2783966
60644,0
60645,116.0954971
60646,0
60647,0
60648,146.4686127
60649,131.2807159
60650,124.8274612
60651,129.7558594
60652,117.5976944
60653,0
60654,133.9333191
60655,125.1609879
60656,101.5823517
60657,98.16667938
60658,87.89414215
60659,136.0189972
60660,100.9542465
60661,143.6292877
60662,126.5740967
60663,90.85720062
60664,126.9377823
60665,132.634201
60666,113.6935196
60667,134.2054291
60668,110.0625992
60669,0
60670,113.5669937
60671,132.299057
60672,106.4238968
60673,105.6266403
60674,0
60675,148.5789795
60676,124.3118057
60677,129.7353058
60678,115.9237442
60679,145.5463409
60680,0
60681,135.2374115
60682,107.2368698
60683,0
60684,78.68630219
60685,145.259201
60686,117.8860703
60687,110.0682755
60688,132.882309
60689,0
60690,141.2375031
60691,144.6420746
60692,106.3913116
60693,116.3508682
60694,119.2056427
60695,126.1392136
60696,103.9652939
60697,101.9350967
60698,115.8374252
60699,115.0933914
60700,126.2297745
60701,129.5740662
60702,145.9332123
60703,146.1830292
60704,120.6684799
60705,0
60706,157.3090057
60707,111.5711594
60708,140.7069244
60709,120.8488922
60710,147.6411591
60711,125.0583115
60712,113.1143112
60713,111.1029129
60714,110.0541458
60715,0
60716,113.5716476
60717,126.9257507
60718,123.5301056
60719,127.6210861
60720,140.2041168
60721,128.6875458
60722,116.1205063
60723,127.7318726
60724,112.9100113
60725,134.9921722
60726,110.4161758
60727,128.7111359
60728,0
60729,129.8425598
60730,123.5005035
60731,117.7973938
60732,99.542099
60733,119.0344925
60734,104.7642136
60735,111.4446487
60736,0
60737,121.7981949
60738,130.80336
60739,110.0044479
60740,140.143158
60741,131.4252625
60742,110.0995789
60743,131.3262787
60744,0
60745,128.2180786
60746,148.1901703
60747,123.1763535
60748,0
60749,127.0245743
60750,153.0897369
60751,154.2455292
60752,113.4617233
60753,98.02667999
60754,136.7710419
60755,0
60756,105.4237747
60757,109.5553513
60758,111.2276154
60759,95.02357483
60760,120.4821548
60761,0
60762,101.0170364
60763,115.4178391
60764,140.8254089
60765,98.88226318
60766,117.362587
60767,0
60768,117.4318771
60769,132.9228973
60770,128.0987091
60771,138.973526
60772,0
60773,132.3071747
60774,105.2465668
60775,125.2552414
60776,151.0760956
60777,0
60778,120.8005829
60779,0
60780,144.0787811
60781,100.7078629
60782,139.5661316
60783,134.2663116
60784,140.9051514
60785,138.1358643
60786,120.9009628
60787,118.1802292
60788,111.9538422
60789,125.9616318
60790,140.5200806
60791,107.8854599
60792,0
60793,138.708786
60794,0
60795,125.7525864
60796,99.50563812
60797,110.0083084
60798,125.3772659
60799,127.0035934
60800,121.2253799
60801,131.0951691
60802,129.5647125
60803,110.513916
60804,127.0161667
60805,0
60806,127.6423721
60807,119.1727371
60808,129.3803406
60809,131.1510162
60810,112.557106
60811,147.3480988
60812,141.8805237
60813,123.4533005
60814,108.108078
60815,116.2491226
60816,130.6251984
60817,111.5080338
60818,117.9666519
60819,115.9585876
60820,132.7306061
60821,0
60822,146.2822571
60823,0
60824,129.9641724
60825,133.1651764
60826,126.3738022
60827,120.6496658
60828,131.7690735
60829,102.5546417
60830,106.406929
60831,92.97962952
60832,118.1653214
60833,114.4159698
60834,108.009819
60835,125.8495026
60836,140.1362915
60837,102.1119156
60838,115.7365494
60839,126.8668137
60840,137.6962433
60841,0
60842,0
60843,125.498024
60844,122.381813
60845,123.874527
60846,104.0091476
60847,135.7846527
60848,109.0070496
60849,125.3198166
60850,102.8212585
60851,149.8351135
60852,122.0154495
60853,129.9951782
60854,139.6199493
60855,132.6285706
60856,0
60857,106.268837
60858,103.121582
60859,109.5693436
60860,102.8826065
60861,127.4520416
60862,137.2245026
60863,117.6965103
60864,127.4922562
60865,135.7837067
60866,117.8099136
60867,101.7778549
60868,116.4443359
60869,113.0945358
60870,118.0158768
60871,114.5610428
60872,112.542778
60873,99.70818329
60874,111.9070969
60875,0
60876,138.2298126
60877,96.18494415
60878,137.0356445
60879,144.1976776
60880,0
60881,84.00765228
60882,127.303093
60883,111.5915298
60884,115.537735
60885,0
60886,131.2993622
60887,112.4994659
60888,121.3498688
60889,115.4508438
60890,123.4624405
60891,123.560051
60892,169.1820374
60893,119.4457779
60894,0
60895,132.9417877
60896,114.0295029
60897,139.2002106
60898,103.3896637
60899,108.1981125
60900,145.4276123
60901,0
60902,0
60903,125.5203476
60904,131.8651123
60905,110.7759247
60906,107.8903122
60907,0
60908,0
60909,126.0418777
60910,129.805603
60911,0
60912,132.7250366
60913,114.3137283
60914,144.0542755
60915,110.5989914
60916,151.0074921
60917,124.6606522
60918,128.6150208
60919,121.8830719
60920,114.361145
60921,0
60922,102.0109329
60923,132.0563354
60924,135.7918396
60925,145.443573
60926,140.8845062
60927,133.48909
60928,131.0282745
60929,119.7123871
60930,140.9349365
60931,121.991539
60932,139.1412659
60933,105.5967636
60934,135.0746307
60935,143.8048096
60936,126.9883728
60937,143.7391815
60938,126.2341614
60939,113.3628311
60940,128.6075592
60941,133.9716034
60942,123.8234177
60943,127.4590988
60944,111.8142014
60945,119.5088501
60946,110.9002151
60947,114.6548157
60948,93.34060669
60949,116.7579727
60950,142.7333832
60951,102.5948944
60952,125.5354767
60953,127.2729874
60954,122.3887253
60955,140.5157013
60956,123.8393631
60957,136.6441803
60958,0
60959,125.3556671
60960,0
60961,153.6593475
60962,112.4552841
60963,117.3643951
60964,162.4521027
60965,118.5318985
60966,132.5446167
60967,124.8442001
60968,134.4947815
60969,102.6743698
60970,136.5927277
60971,0
60972,121.5197906
60973,139.7644043
60974,149.5475464
60975,0
60976,98.91327667
60977,103.7178268
60978,112.5021896
60979,0
60980,118.4443817
60981,114.2576828
60982,140.3436432
60983,161.9937134
60984,114.0027771
60985,130.8124237
60986,117.503952
60987,102.493042
60988,134.918808
60989,132.2950134
60990,115.9626236
60991,0
60992,105.4255066
60993,111.9697647
60994,131.8831024
60995,133.6175995
60996,131.8659821
60997,100.2440491
60998,144.2709808
60999,131.9224396
61000,147.6757355
61001,118.0394287
61002,126.4431
61003,0
61004,106.0233459
61005,115.2300644
61006,145.9372711
61007,135.1607361
61008,111.5776138
61009,100.7193298
61010,118.9333801
61011,129.7593842
61012,128.7884827
61013,147.0827332
61014,127.829361
61015,100.7132111
61016,123.8622208
61017,129.5921173
61018,108.9747314
61019,0
61020,127.3187103
61021,119.7545853
61022,0
61023,122.0729828
61024,115.398674
61025,141.6949615
61026,142.3825226
61027,102.9444504
61028,121.4760284
61029,124.7396774
61030,125.712616
61031,115.4018936
61032,112.6912994
61033,108.4930267
61034,132.6471405
61035,117.6470566
61036,132.6526031
61037,124.7070694
61038,113.0747757
61039,0
61040,116.2986069
61041,120.6018295
61042,0
61043,128.16185
61044,127.5003662
61045,128.3920593
61046,128.9377747
61047,122.4035797
61048,99.9841156
61049,118.0979996
61050,116.796936
61051,111.0508041
61052,140.3014984
61053,99.41162872
61054,143.8955536
61055,118.6694565
61056,100.2440338
61057,109.950882
61058,142.0035553
61059,129.8639374
61060,120.6175308
61061,0
61062,123.685112
61063,110.1845016
61064,151.4720612
61065,132.8039703
61066,120.9002151
61067,98.90866852
61068,120.6487732
61069,115.1994553
61070,122.1774216
61071,105.5625687
61072,127.9180145
61073,133.2499542
61074,127.6109238
61075,154.452652
61076,127.3329849
61077,150.8834076
61078,135.1046295
61079,107.3178558
61080,116.4999161
61081,100.9037018
61082,126.2363358
61083,0
61084,104.9562912
61085,139.3776398
61086,125.9934845
61087,119.0354996
61088,115.1870041
61089,138.3690033
61090,139.9116821
61091,0
61092,120.5752182
61093,131.5113525
61094,90.65112305
61095,146.6631622
61096,112.6568604
61097,110.3345795
61098,129.1400299
61099,152.9200592
61100,117.7565689
61101,109.3976059
61102,112.3826065
61103,126.2942276
61104,110.5427856
61105,105.9302368
61106,133.076416
61107,0
61108,95.69637299
61109,127.420433
61110,0
61111,120.6742172
61112,132.6804657
61113,0
61114,129.7015991
61115,118.4120407
61116,0
61117,134.2061157
61118,108.8007431
61119,92.34896088
61120,117.219902
61121,117.1203842
61122,130.5065308
61123,122.6832886
61124,125.8427429
61125,134.743576
61126,130.0067444
61127,146.5910339
61128,0
61129,126.6388931
61130,147.2042084
61131,128.7262115
61132,0
61133,112.4647903
61134,123.6061554
61135,114.1275101
61136,130.4202728
61137,134.5701141
61138,115.003479
61139,0
61140,116.2378311
61141,111.4269562
61142,129.874588
61143,123.253746
61144,151.5378723
61145,130.373764
61146,111.1136551
61147,86.48537445
61148,102.5681
61149,104.2285995
61150,127.1105957
61151,133.1966705
61152,121.9226608
61153,129.1042328
61154,109.8967361
61155,108.5247116
61156,117.3483124
61157,106.8773727
61158,121.1614532
61159,108.8725204
61160,0
61161,119.7322083
61162,112.1636124
61163,132.7083893
61164,148.0676575
61165,112.9312286
61166,0
61167,117.6884003
61168,109.439537
61169,137.3671112
61170,109.45298
61171,131.4744873
61172,123.9252853
61173,131.2062531
61174,131.7145691
61175,139.3149719
61176,0
61177,103.4604187
61178,120.2674408
61179,104.1088943
61180,128.9836121
61181,0
61182,115.4395981
61183,0
61184,128.7656403
61185,124.8779755
61186,130.1430511
61187,119.4544907
61188,112.2447739
61189,111.3563004
61190,127.7154922
61191,140.1457672
61192,127.6317062
61193,124.2225952
61194,138.1761322
61195,138.0539093
61196,120.1851425
61197,125.2726746
61198,0
61199,111.4216995
61200,150.197937
61201,0
61202,122.0467377
61203,0
61204,0
61205,118.5121841
61206,130.0950775
61207,0
61208,98.9216156
61209,136.3250885
61210,122.6873779
61211,113.6296158
61212,121.3653641
61213,120.253212
61214,0
61215,118.2234955
61216,120.6667938
61217,128.0805511
61218,106.53685
61219,139.9086456
61220,136.9209442
61221,0
61222,143.4665833
61223,0
61224,0
61225,136.6694489
61226,114.7933044
61227,150.3140717
61228,123.4187241
61229,116.7472763
61230,0
61231,156.6885834
61232,138.40448
61233,110.6161728
61234,105.2334976
61235,119.7737045
61236,129.0393829
61237,96.73699188
61238,120.1727142
61239,110.5616226
61240,127.397583
61241,149.8569946
61242,135.1136475
61243,135.5744324
61244,0
61245,123.7064438
61246,126.979393
61247,106.2740707
61248,124.3047256
61249,147.3408051
61250,144.4264984
61251,125.9154205
61252,120.8519974
61253,129.411087
61254,163.6645355
61255,140.9351654
61256,135.5233917
61257,101.7994995
61258,113.8655548
61259,124.1231537
61260,123.3803177
61261,131.2140198
61262,151.5152435
61263,102.0298843
61264,129.65625
61265,112.2397079
61266,86.39058685
61267,124.2799606
61268,123.4038925
61269,138.9183502
61270,126.254982
61271,0
61272,109.4196548
61273,107.0182037
61274,144.8052673
61275,108.3227234
61276,150.1816101
61277,114.7301788
61278,0
61279,131.0797577
61280,122.8575745
61281,117.5020447
61282,134.269455
61283,156.1464539
61284,121.9330139
61285,107.8253708
61286,120.7963486
61287,133.4196625
61288,0
61289,130.3381805
61290,133.8794098
61291,124.2774506
61292,110.2618408
61293,78.16407013
61294,93.02635193
61295,90.61136627
61296,128.2462311
61297,0
61298,104.1759109
61299,131.5180206
61300,137.4710236
61301,0
61302,107.3111801
61303,133.6703644
61304,129.1807404
61305,137.2073517
61306,115.811676
61307,107.9713364
61308,134.8794556
61309,103.1855927
61310,135.7998047
61311,0
61312,104.741188
61313,128.2628937
61314,140.9493103
61315,105.6696014
61316,94.56790161
61317,140.2890472
61318,111.4737015
61319,111.61483
61320,113.8998108
61321,131.575119
61322,127.4156799
61323,133.5246429
61324,122.9109726
61325,117.1852798
61326,148.6962891
61327,0
61328,105.1339188
61329,94.85485077
61330,122.4704208
61331,119.3301697
61332,143.2570801
61333,128.1156769
61334,0
61335,0
61336,125.7928314
61337,138.3152771
61338,106.6960678
61339,122.3544312
61340,137.9417267
61341,146.7087097
61342,131.419281
61343,119.2656631
61344,132.9793854
61345,0
61346,123.7954712
61347,155.2240448
61348,140.9903717
61349,128.9556274
61350,134.681778
61351,113.3682175
61352,141.3385773
61353,139.3716431
61354,132.5553284
61355,114.4578781
61356,114.6845779
61357,140.4213257
61358,0
61359,123.85672
61360,121.9677124
61361,120.9698868
61362,119.9330444
61363,0
61364,0
61365,146.9877014
61366,124.6226883
61367,154.9659119
61368,131.8032684
61369,117.3594894
61370,124.8633652
61371,107.9257126
61372,126.2272415
61373,136.9636078
61374,143.4695129
61375,0
61376,136.7766266
61377,82.50998688
61378,123.5090256
61379,108.551796
61380,113.7489243
61381,127.7665176
61382,138.0029144
61383,126.4139786
61384,113.0299835
61385,150.3823395
61386,111.5724182
61387,0
61388,122.4120178
61389,106.3502426
61390,131.4644012
61391,147.3551178
61392,133.3939056
61393,129.3389587
61394,0
61395,131.2236786
61396,117.8611755
61397,130.9313354
61398,0
61399,139.1308136
61400,122.6388779
61401,116.1016922
61402,165.1693268
61403,132.7797852
61404,110.6107025
61405,124.417717
61406,93.73114014
61407,137.6396637
61408,144.1770172
61409,125.3684845
61410,127.4599228
61411,136.5247803
61412,0
61413,132.6599121
61414,108.0840378
61415,125.5379639
61416,106.9500046
61417,105.6294174
61418,140.3435516
61419,0
61420,106.5365143
61421,0
61422,114.3968201
61423,97.13870239
61424,124.7180557
61425,123.6984863
61426,123.8354645
61427,121.7874069
61428,0
61429,156.0131989
61430,98.63870239
61431,112.4506912
61432,127.5406876
61433,148.3243866
61434,125.9120636
61435,0
61436,118.7169495
61437,0
61438,109.2552872
61439,118.3646851
61440,133.4423981
61441,115.9703293
61442,92.48847198
61443,98.4574585
61444,134.2411804
61445,97.58594513
61446,158.2446594
61447,154.1857147
61448,112.5940933
61449,0
61450,98.15378571
61451,96.25101471
61452,146.2749329
61453,126.8857117
61454,118.6642227
61455,0
61456,127.0502853
61457,94.12376404
61458,132.4501953
61459,123.1489563
61460,122.1675034
61461,136.9185333
61462,112.0558395
61463,109.6414719
61464,141.1930695
61465,140.240036
61466,114.3493805
61467,111.4360886
61468,116.7538071
61469,135.3896332
61470,128.9720001
61471,0
61472,142.380661
61473,120.4056168
61474,138.4579926
61475,112.1415176
61476,0
61477,98.36810303
61478,110.2836075
61479,87.40019989
61480,137.7867279
61481,126.9121933
61482,115.8692703
61483,0
61484,119.5953064
61485,111.6308289
61486,115.2367325
61487,110.8231125
61488,85.25751495
61489,129.5605316
61490,103.4625931
61491,127.2472916
61492,110.9699478
61493,113.0595169
61494,130.9355469
61495,134.2598114
61496,116.4445114
61497,115.0604172
61498,119.6813278
61499,132.2195282
61500,110.7850037
61501,0
61502,0
61503,132.8993835
61504,119.2521133
61505,121.9642334
61506,133.3480988
61507,134.1899261
61508,137.1861115
61509,111.2138977
61510,105.0276871
61511,107.4499741
61512,115.8497925
61513,0
61514,135.7843475
61515,144.0103149
61516,131.9759369
61517,0
61518,126.4608994
61519,129.0772095
61520,105.7215881
61521,130.7505035
61522,151.5295258
61523,104.2242813
61524,129.7444611
61525,0
61526,129.2255402
61527,124.5923691
61528,136.1938171
61529,126.036438
61530,0
61531,101.1505508
61532,96.0623703
61533,88.81034088
61534,115.3414841
61535,131.774704
61536,107.6871719
61537,80.76995087
61538,142.7537537
61539,109.5668106
61540,0
61541,115.2355042
61542,130.8081512
61543,0
61544,138.5317535
61545,91.38990784
61546,111.9649277
61547,140.8232574
61548,128.8204346
61549,118.4837036
61550,125.8132935
61551,100.3216858
61552,114.8120193
61553,128.3116302
61554,139.9764709
61555,77.05701447
61556,136.7045135
61557,130.9710541
61558,144.9730682
61559,118.4782333
61560,131.8907318
61561,132.5340729
61562,103.8889389
61563,140.9635162
61564,109.5313568
61565,109.985321
61566,124.6595764
61567,111.255043
61568,120.0671997
61569,103.3722763
61570,107.2778244
61571,136.102005
61572,127.6440735
61573,86.95628357
61574,118.6189499
61575,0
61576,131.6092072
61577,0
61578,124.6675873
61579,112.5926437
61580,0
61581,120.2170639
61582,0
61583,96.89321899
61584,146.6463776
61585,118.3430328
61586,110.3077621
61587,0
61588,115.7389297
61589,128.1883545
61590,122.3088455
61591,122.5097275
61592,131.9922028
61593,139.3134613
61594,129.1130219
61595,134.8601532
61596,113.2703476
61597,132.9334412
61598,98.18621063
61599,114.9183273
61600,109.5240402
61601,138.906189
61602,0
61603,143.7312775
61604,126.5621414
61605,132.3326569
61606,133.3051605
61607,108.108078
61608,102.8217545
61609,127.0830917
61610,110.843338
61611,132.5730286
61612,98.30371857
61613,143.9667206
61614,116.3074722
61615,149.1123352
61616,0
61617,123.0038376
61618,135.8346405
61619,121.8743515
61620,0
61621,109.9223404
61622,121.9203415
61623,107.267868
61624,104.2622528
61625,125.6982498
61626,133.9123383
61627,139.8057404
61628,137.2442474
61629,126.0811005
61630,110.8909454
61631,0
61632,0
61633,137.1907654
61634,151.8574219
61635,123.4674606
61636,120.243309
61637,119.0699539
61638,126.8519897
61639,134.8546906
61640,115.9251022
61641,106.9790039
61642,134.8347168
61643,106.4191589
61644,111.6448288
61645,123.0968552
61646,116.8749619
61647,145.2223358
61648,135.2154083
61649,124.1086884
61650,127.2685165
61651,0
61652,127.7062759
61653,125.835556
61654,142.2888031
61655,48.22132874
61656,0
61657,141.2849884
61658,129.2739868
61659,126.6763535
61660,132.3156891
61661,137.5180054
61662,144.8993073
61663,0
61664,131.428833
61665,116.3958206
61666,106.6096649
61667,134.3574982
61668,154.025528
61669,114.2733002
61670,129.1228485
61671,133.7043915
61672,117.1922531
61673,125.0064468
61674,0
61675,0
61676,147.2826996
61677,145.2879486
61678,135.6064301
61679,117.6132431
61680,154.8661041
61681,121.5328293
61682,104.3826904
61683,117.1384659
61684,120.9374695
61685,134.1981964
61686,128.5603333
61687,121.9919357
61688,116.9885941
61689,123.0908813
61690,134.9412384
61691,103.3682327
61692,0
61693,144.9365234
61694,111.9311295
61695,132.0820313
61696,125.9226227
61697,166.7604218
61698,80.34339905
61699,84.4994812
61700,121.5616302
61701,0
61702,108.2255173
61703,88.91834259
61704,123.2266769
61705,140.0576477
61706,102.4265823
61707,126.4390335
61708,142.1839752
61709,114.8068466
61710,129.5279388
61711,105.2692337
61712,141.3945313
61713,108.9081345
61714,124.0771103
61715,122.2199097
61716,134.3539886
61717,99.01712799
61718,140.0690308
61719,174.5745239
61720,124.2095947
61721,101.6315689
61722,105.4259109
61723,109.3633881
61724,119.7302322
61725,114.4333725
61726,125.5521545
61727,114.8470612
61728,107.208847
61729,128.3540802
61730,108.1862717
61731,141.9878998
61732,156.8501587
61733,109.3110809
61734,135.921524
61735,126.6877365
61736,105.5040207
61737,125.3924484
61738,134.2159576
61739,101.9859772
61740,97.31923676
61741,118.8800278
61742,84.72126007
61743,109.5802917
61744,122.7013016
61745,107.3521881
61746,124.1829758
61747,107.3653259
61748,134.6510315
61749,0
61750,126.6611099
61751,142.608963
61752,135.8637848
61753,112.250061
61754,125.9545364
61755,121.2043533
61756,128.5882874
61757,0
61758,131.9245605
61759,138.8948364
61760,141.7044983
61761,132.6794281
61762,116.0993271
61763,0
61764,137.0551605
61765,136.4120331
61766,106.7187729
61767,149.1348572
61768,130.1758575
61769,113.3787842
61770,125.8862991
61771,120.9366684
61772,116.8682861
61773,131.104599
61774,127.5324249
61775,133.2754364
61776,130.6302338
61777,108.218689
61778,0
61779,0
61780,108.4858475
61781,151.1764984
61782,109.2931595
61783,0
61784,99.26242065
61785,111.87883
61786,124.9181137
61787,0
61788,129.6591034
61789,104.5922928
61790,93.79462433
61791,108.2232971
61792,120.4422989
61793,128.5785065
61794,119.9378204
61795,126.4651031
61796,127.6567612
61797,131.200882
61798,117.629631
61799,0
61800,0
61801,116.4832153
61802,129.6023712
61803,122.6993866
61804,120.146698
61805,77.60778809
61806,89.41630554
61807,106.9056015
61808,0
61809,86.0710907
61810,124.6903
61811,124.7882309
61812,123.6891556
61813,0
61814,103.4280777
61815,129.6953583
61816,105.4721756
61817,115.6029968
61818,128.5218964
61819,117.8299332
61820,121.5422897
61821,110.5340958
61822,106.0039444
61823,96.82576752
61824,127.4073868
61825,141.6851196
61826,142.1391449
61827,108.3857346
61828,109.039772
61829,147.5315857
61830,108.5688705
61831,110.4812088
61832,113.8380432
61833,106.0803909
61834,117.6276093
61835,123.0006027
61836,128.7644196
61837,0
61838,103.2142868
61839,114.4646988
61840,136.1051788
61841,118.3527145
61842,105.3644028
61843,167.4192657
61844,124.1545639
61845,129.3927155
61846,127.5175247
61847,103.7868958
61848,110.9188004
61849,122.3971405
61850,121.3734818
61851,130.4349213
61852,119.2622147
61853,136.1396332
61854,111.5157547
61855,144.6035919
61856,124.4326706
61857,106.3425674
61858,0
61859,135.739212
61860,135.8838196
61861,96.09812927
61862,121.3742905
61863,143.9518585
61864,155.3450775
61865,156.4963531
61866,116.7170181
61867,105.516243
61868,124.4038467
61869,129.227005
61870,107.1766739
61871,118.4890823
61872,124.1354599
61873,116.6369629
61874,142.8468933
61875,108.4095688
61876,91.67132568
61877,103.8444748
61878,162.0761566
61879,0
61880,117.2284088
61881,0
61882,145.2857208
61883,134.6138458
61884,134.9682312
61885,107.8552475
61886,126.8516312
61887,142.6677094
61888,102.2663651
61889,108.1621017
61890,163.4042206
61891,138.2528839
61892,93.87049103
61893,125.2374954
61894,113.2171936
61895,111.5138168
61896,134.0047607
61897,141.7057648
61898,119.134964
61899,144.0641937
61900,107.2736969
61901,99.40564728
61902,138.478714
61903,150.4480896
61904,124.423851
61905,123.1069717
61906,145.4945831
61907,113.3506622
61908,112.1524582
61909,128.1527252
61910,87.82527161
61911,119.9334793
61912,127.4526367
61913,126.8253784
61914,119.2598267
61915,134.5299225
61916,0
61917,126.8354034
61918,116.4075699
61919,122.3147812
61920,98.63324738
61921,114.528183
61922,133.8365631
61923,140.9670715
61924,144.946106
61925,130.2082825
61926,118.0931931
61927,148.6516724
61928,113.5435944
61929,115.6976852
61930,0
61931,129.0013885
61932,127.8045425
61933,122.2710114
61934,128.0101776
61935,0
61936,0
61937,113.2305222
61938,127.2025452
61939,118.804039
61940,111.0926437
61941,146.3483734
61942,116.6120148
61943,128.41539
61944,127.3855209
61945,116.1342468
61946,134.5708771
61947,132.7603302
61948,134.600647
61949,123.9630966
61950,118.1001358
61951,0
61952,128.448822
61953,128.0013733
61954,121.6815567
61955,100.4449463
61956,137.5772705
61957,85.0853653
61958,107.2382813
61959,124.5786133
61960,103.961998
61961,0
61962,151.6461334
61963,110.931572
61964,164.0728455
61965,0
61966,99.30484009
61967,144.7511749
61968,129.6465302
61969,129.1481018
61970,116.6913071
61971,131.9080048
61972,0
61973,118.5318604
61974,137.9623718
61975,113.8238297
61976,0
61977,146.5597687
61978,0
61979,0
61980,128.3033295
61981,128.0581818
61982,108.2374725
61983,123.6601715
61984,101.2499924
61985,121.3127594
61986,0
61987,0
61988,98.7317276
61989,0
61990,142.3734589
61991,133.3099823
61992,123.7081833
61993,109.776207
61994,141.502533
61995,125.5500336
61996,129.2952576
61997,123.3588181
61998,106.0783768
61999,129.9966278
62000,110.143692
62001,121.7695694
62002,142.5599213
62003,135.1553192
62004,96.03466797
62005,139.2409668
62006,119.6717758
62007,0
62008,113.8022919
62009,124.4698563
62010,115.8776169
62011,128.9516449
62012,151.9115601
62013,157.660614
62014,140.4872589
62015,107.8895187
62016,142.3126831
62017,0
62018,130.1534271
62019,148.9245148
62020,122.9707565
62021,134.4087982
62022,125.4479294
62023,131.3569489
62024,128.3372955
62025,130.8829193
62026,0
